restaurant_id,restaurant_name,country,city,awards,popularity_detailed,top_tags,price_level,price_range,cuisines,special_diets,vegetarian_friendly,vegan_options,gluten_free,avg_rating,total_reviews_count,food,service,value,atmosphere,keywords
g2556134-d3445759,Elmely Kro,Denmark,Ugerloese,"Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015",#1 of 2 Restaurants in Ugerloese,"Mid-range, Contemporary, Scandinavian, Danish",€€-€€€,€79-€411,"Scandinavian, Danish, Contemporary",NA,N,N,N,4.5,155,4.5,4.5,4,4.5,NA
g2556140-d11639507,Saigon Grill,Denmark,Kirke Hyllinge,NA,#2 of 3 Restaurants in Kirke Hyllinge,"Fast food, Barbecue, Grill",NA,NA,"Fast food, Barbecue, Grill",NA,N,N,N,4,5,NA,NA,NA,NA,NA
g2556140-d18338047,Marco Polo Pizzeria,Denmark,Kirke Hyllinge,NA,#3 of 3 Restaurants in Kirke Hyllinge,NA,NA,NA,NA,NA,N,N,N,2,1,NA,NA,NA,NA,NA
g2556140-d4608209,Gershoejkro,Denmark,Kirke Hyllinge,NA,#1 of 3 Restaurants in Kirke Hyllinge,"Mid-range, Seafood, Contemporary, Scandinavian",€€-€€€,NA,"Danish, Seafood, Contemporary, Scandinavian",NA,N,N,N,4.5,38,4.5,5,4.5,NA,NA
g2556146-d12535360,Kirke Såby Pizza,Denmark,Kirke Saaby,NA,#2 of 2 Restaurants in Kirke Saaby,"Mid-range, Pizza",€€-€€€,€3-€22,Pizza,NA,N,N,N,3,5,NA,NA,NA,NA,NA
g2556146-d7896490,Skoemagerkroen,Denmark,Kirke Saaby,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019",#1 of 2 Restaurants in Kirke Saaby,"Mid-range, European, Danish",€€-€€€,NA,"European, Danish",NA,N,N,N,4,100,4.5,4,4,NA,NA
g2556149-d12176067,Max Kebab Og Pizza,Denmark,Havdrup,NA,#1 of 1 Restaurant in Havdrup,Pizza,NA,NA,Pizza,NA,N,N,N,3.5,3,NA,NA,NA,NA,NA
g2557420-d1017097,Restaurant Krabben,Denmark,Vallensbaek Municipality,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2017, Certificate of Excellence 2016",#2 of 2 Restaurants in Vallensbaek Municipality,"Mid-range, Seafood, European, Scandinavian",€€-€€€,€13-€74,"Seafood, European, Scandinavian, Danish",NA,N,N,N,4,155,4,4,4,4,NA
g2557420-d2387461,Spisestedet Mosen,Denmark,Vallensbaek Municipality,NA,#1 of 2 Restaurants in Vallensbaek Municipality,"Mid-range, Danish",€€-€€€,€8-€27,Danish,NA,N,N,N,4,62,4.5,4.5,4,4.5,NA
g2590014-d12870947,Endelave Havne Cafe,Denmark,Endelave Island,NA,NA,"Mid-range, Seafood, Fast food, European",€€-€€€,€7-€34,"Seafood, Fast food, European, Danish",NA,N,N,N,NA,0,NA,NA,NA,NA,NA
g2590014-d14097957,Endelave Kro,Denmark,Endelave Island,NA,#1 of 3 Restaurants in Endelave Island,"Mid-range, Pub",€€-€€€,NA,Pub,NA,N,N,N,4,16,4.5,4.5,4.5,NA,NA
g2590014-d21006262,Hos Os i Laegeurtehaven,Denmark,Endelave Island,NA,#2 of 3 Restaurants in Endelave Island,"Mid-range, Contemporary",€€-€€€,€9-€27,Contemporary,NA,N,N,N,4.5,10,NA,NA,NA,NA,NA
g2590014-d4346686,Endelave Fiske- og Roghus,Denmark,Endelave Island,NA,#3 of 3 Restaurants in Endelave Island,"European, Danish",NA,NA,"European, Danish",NA,N,N,N,4,16,NA,NA,NA,NA,NA
g2699986-d20323418,Kalhogen,Denmark,Hojbjerg,NA,#2 of 2 Restaurants in Hojbjerg,NA,NA,NA,NA,NA,N,N,N,5,1,NA,NA,NA,NA,NA
g2699986-d806026,Bella Napoli,Denmark,Hojbjerg,NA,#1 of 2 Restaurants in Hojbjerg,"Mid-range, Italian",€€-€€€,€8-€12,Italian,NA,N,N,N,3.5,7,NA,NA,NA,NA,NA
g285705-d10145789,McKnudsens,Denmark,Skagen,"Certificate of Excellence 2019, Certificate of Excellence 2018",#20 of 53 Restaurants in Skagen,"Mid-range, American, Cafe, Fast food",€€-€€€,€8-€33,"American, Cafe, Fast food",NA,N,N,N,4,81,4.5,4.5,4,NA,NA
g285705-d10302483,Radhus Bageriet,Denmark,Skagen,NA,#47 of 53 Restaurants in Skagen,"Cheap Eats, Cafe",€,NA,Cafe,NA,N,N,N,3.5,28,4,3,3.5,NA,NA
g285705-d10521376,Dit Smoerrebrod Skagen,Denmark,Skagen,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018",#9 of 53 Restaurants in Skagen,"Mid-range, European, Scandinavian, Danish",€€-€€€,NA,"European, Scandinavian, Danish",NA,N,N,N,4,247,4.5,4.5,4,NA,NA
g285705-d10672929,Mamma's Pizza & Restaurant,Denmark,Skagen,NA,#52 of 53 Restaurants in Skagen,"Cheap Eats, Pizza",€,NA,Pizza,NA,N,N,N,2.5,63,3.5,3.5,3.5,NA,NA
g285705-d10679441,Skawgrillen,Denmark,Skagen,NA,#23 of 53 Restaurants in Skagen,"Cheap Eats, Seafood, Fast food, European",€,NA,"Seafood, Fast food, European, Diner, Scandinavian, Danish",NA,N,N,N,4,27,4,4,4.5,NA,NA
g285705-d10821907,Havnens Fiskehus,Denmark,Skagen,NA,#27 of 53 Restaurants in Skagen,"Mid-range, Seafood, Scandinavian, Danish",€€-€€€,NA,"Seafood, Scandinavian, Danish",NA,N,N,N,3.5,71,3.5,3.5,3,NA,NA
g285705-d1098807,Skagen Fiskerestaurant,Denmark,Skagen,Certificate of Excellence 2017,#7 of 53 Restaurants in Skagen,"Mid-range, Seafood, European, Scandinavian",€€-€€€,€11-€67,"Seafood, European, Scandinavian, Danish",Gluten Free Options,N,N,Y,4,723,4,4,3.5,4,"seafood, monkfish, fries, herring, salad"
g285705-d1116137,Ruth's Brasserie,Denmark,Skagen,"Certificate of Excellence 2017, Certificate of Excellence 2016",#13 of 53 Restaurants in Skagen,"Mid-range, French, Seafood, European",€€-€€€,NA,"French, Seafood, European, Scandinavian, Danish","Vegetarian Friendly, Gluten Free Options",Y,N,Y,4,275,4,3.5,3.5,3.5,NA
g285705-d1121850,Jakobs Cafe & Bar,Denmark,Skagen,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2013",#3 of 53 Restaurants in Skagen,"Mid-range, Bar, Cafe, European",€€-€€€,€9-€43,"Bar, European, Danish, Cafe, Scandinavian","Vegetarian Friendly, Vegan Options, Gluten Free Options",Y,Y,Y,4,892,4,4.5,4,4,"brunch, burger, salad, fish of the day, nice place to eat"
g285705-d1124719,Somaerket,Denmark,Skagen,NA,#24 of 53 Restaurants in Skagen,Mid-range,€€-€€€,€32-€77,NA,NA,N,N,N,4.5,18,NA,NA,NA,NA,NA
g285705-d1124720,Hjorths Hotel,Denmark,Skagen,NA,#37 of 53 Restaurants in Skagen,"Fine Dining, French, International, Scandinavian",€€€€,€5-€36,"Scandinavian, Danish, French, International",NA,N,N,N,3.5,107,3.5,3,3,4.5,NA
g285705-d1124721,Bodilles Kro,Denmark,Skagen,NA,#18 of 53 Restaurants in Skagen,"Mid-range, Seafood, European, Scandinavian",€€-€€€,€26-€32,"Seafood, European, Scandinavian, Danish",NA,N,N,N,3.5,255,3.5,3.5,3.5,3.5,"apple cake, fish, paintings, stjerneskud, waiter"
g285705-d1145479,Visevaertshuset,Denmark,Skagen,NA,#34 of 53 Restaurants in Skagen,"Mid-range, Bar, European, Pub",€€-€€€,NA,"Bar, Pub, Scandinavian, Danish, European",NA,N,N,N,3.5,56,3,3.5,3,NA,NA
g285705-d12458968,Cafe Knuth's,Denmark,Skagen,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019",#1 of 53 Restaurants in Skagen,"Mid-range, Bar, Cafe, European",€€-€€€,€4-€33,"Bar, Cafe, European, Scandinavian, Danish","Vegetarian Friendly, Vegan Options, Gluten Free Options",Y,Y,Y,4.5,387,4.5,4.5,4.5,NA,"burger, fries, mussels, fish n chips, friendly service"
g285705-d12631532,Casa Italia,Denmark,Skagen,NA,#33 of 53 Restaurants in Skagen,"Mid-range, Italian, Pizza, Neapolitan",€€-€€€,NA,"Italian, Pizza, Neapolitan, Campania, Southern-Italian",NA,N,N,N,3.5,52,3.5,3.5,3.5,NA,NA
g285705-d14027883,El Toro,Denmark,Skagen,NA,#44 of 53 Restaurants in Skagen,"Mid-range, Mexican, Steakhouse, Cafe",€€-€€€,€9-€40,"Mexican, Steakhouse, Cafe, Barbecue, Argentinian, South American",NA,N,N,N,3.5,8,NA,NA,NA,NA,NA
g285705-d14214605,Just A Winebar ApS,Denmark,Skagen,NA,#41 of 53 Restaurants in Skagen,"Mid-range, Bar, Spanish, Deli",€€-€€€,€6-€25,"Bar, Spanish, Deli, Pub",NA,N,N,N,4.5,5,NA,NA,NA,NA,NA
g285705-d14902571,Smag1,Denmark,Skagen,NA,#36 of 53 Restaurants in Skagen,NA,NA,NA,NA,NA,N,N,N,4.5,7,NA,NA,NA,NA,NA
g285705-d14933986,Skagen Restaurant & Brasserie,Denmark,Skagen,NA,#38 of 53 Restaurants in Skagen,"Mid-range, French, European, British",€€-€€€,€6-€64,"French, European, British, Danish",NA,N,N,N,4,23,4,4.5,4.5,NA,NA
g285705-d14961612,Aavangs Fiskehus,Denmark,Skagen,NA,#42 of 53 Restaurants in Skagen,"Mid-range, Seafood, European, Deli",€€-€€€,NA,"Seafood, European, Deli, Danish",NA,N,N,N,3.5,19,NA,NA,NA,NA,NA
g285705-d15016858,Soldnedgangskiosken,Denmark,Skagen,NA,#43 of 53 Restaurants in Skagen,"Mid-range, European, Danish",€€-€€€,NA,"European, Danish",NA,N,N,N,4,9,NA,NA,NA,NA,NA
g285705-d15046477,Ishjornet V/ole B Madsen,Denmark,Skagen,NA,#49 of 53 Restaurants in Skagen,"Cheap Eats, Cafe",€,NA,Cafe,NA,N,N,N,3,12,NA,NA,NA,NA,NA
g285705-d1504695,Restaurant De 2 Have,Denmark,Skagen,"Certificate of Excellence 2018, Certificate of Excellence 2016, Certificate of Excellence 2014",#15 of 53 Restaurants in Skagen,"Mid-range, Seafood, European, Danish",€€-€€€,€17-€67,"Seafood, Danish, European",Vegetarian Friendly,Y,N,N,4,105,4,4,4,NA,NA
g285705-d1504990,Restaurant Plesner,Denmark,Skagen,NA,#32 of 53 Restaurants in Skagen,"Mid-range, European, Danish",€€-€€€,€21-€83,"European, Danish",NA,N,N,N,4.5,15,4,4,4,NA,NA
g285705-d15059799,Skagen Vin og Gastromi,Denmark,Skagen,NA,NA,"French, European, Danish",NA,NA,"French, European, Danish",NA,N,N,N,NA,0,NA,NA,NA,NA,NA
g285705-d16881095,Highway 66,Denmark,Skagen,NA,#31 of 53 Restaurants in Skagen,Cheap Eats,€,NA,NA,NA,N,N,N,3.5,41,3.5,3.5,3.5,NA,NA
g285705-d17763356,Dit Smorrebrod Gl. Skagen,Denmark,Skagen,NA,#48 of 53 Restaurants in Skagen,"Mid-range, European, Danish",€€-€€€,NA,"European, Danish",NA,N,N,N,3,16,NA,NA,NA,NA,NA
g285705-d17794234,Restaurant Asia Skagen,Denmark,Skagen,NA,#50 of 53 Restaurants in Skagen,"Mid-range, Chinese",€€-€€€,NA,Chinese,NA,N,N,N,3,19,3.5,4,4,NA,NA
g285705-d1852886,Brøndums Hotel Restaurant,Denmark,Skagen,"Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015, Certificate of Excellence 2014, Certificate of Excellence 2013",#5 of 53 Restaurants in Skagen,"Fine Dining, European, Scandinavian, Danish",€€€€,€27-€110,"European, Scandinavian, Danish","Vegetarian Friendly, Gluten Free Options",Y,N,Y,4,517,4.5,4,4,4.5,"lunch, plaice, roulade, sandwich, skagen painters"
g285705-d19976039,Genki Sushi & Bubble Tea,Denmark,Skagen,NA,#45 of 53 Restaurants in Skagen,Japanese,NA,NA,Japanese,NA,N,N,N,4,4,NA,NA,NA,NA,NA
g285705-d20879592,Juicy,Denmark,Skagen,NA,#28 of 53 Restaurants in Skagen,"Mid-range, European, Contemporary, Healthy",€€-€€€,NA,"European, Contemporary, Healthy, Gastropub, Fruit parlours",NA,N,N,N,5,8,NA,NA,NA,NA,NA
g285705-d20967747,Norden Cafe Og Bar,Denmark,Skagen,NA,#35 of 53 Restaurants in Skagen,"Mid-range, French, Danish",€€-€€€,€9-€33,"French, Danish",NA,N,N,N,4,16,NA,NA,NA,NA,NA
g285705-d21198755,Motel Ankerhus Aps,Denmark,Skagen,NA,NA,NA,NA,NA,"European, Danish",NA,N,N,N,NA,0,NA,NA,NA,NA,NA
g285705-d21264585,Skagen Idrætsklub,Denmark,Skagen,NA,NA,"Cheap Eats, Mexican, American, European",€,€3-€12,"Mexican, American, European, Danish",NA,N,N,N,NA,0,NA,NA,NA,NA,NA
g285705-d2215034,Museumcaféen Brøndums Havehus (Skagens Museum),Denmark,Skagen,Certificate of Excellence 2019,#1 of 1 Coffee & Tea in Skagen,"Mid-range, Cafe, European, Scandinavian",€€-€€€,€5-€22,"European, Cafe, Scandinavian, Danish",Vegetarian Friendly,Y,N,N,4,67,4.5,4,4,4.5,NA
g285705-d23191553,Skagen Frisk,Denmark,Skagen,NA,#46 of 53 Restaurants in Skagen,"Mid-range, Seafood",€€-€€€,NA,Seafood,NA,N,N,N,5,1,NA,NA,NA,NA,NA
g285705-d23229383,Pavarotti Pizza,Denmark,Skagen,NA,#51 of 53 Restaurants in Skagen,Pizza,NA,NA,Pizza,NA,N,N,N,1,1,NA,NA,NA,NA,NA
g285705-d2555446,Foldens Cafe,Denmark,Skagen,NA,#39 of 53 Restaurants in Skagen,"Mid-range, European, Danish",€€-€€€,NA,"European, Danish",NA,N,N,N,3.5,56,3,3,3,2.5,NA
g285705-d3388142,Havfruen Fiskehus Xi,Denmark,Skagen,NA,#19 of 53 Restaurants in Skagen,"Mid-range, Seafood, European, Scandinavian",€€-€€€,NA,"Seafood, Scandinavian, Danish, European",NA,N,N,N,3.5,90,4,3.5,3.5,4.5,NA
g285705-d3431655,Restaurant Hyttefadet,Denmark,Skagen,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2016, Certificate of Excellence 2015",#10 of 53 Restaurants in Skagen,"Mid-range, Seafood, European, Scandinavian",€€-€€€,€125-€332,"Seafood, European, Scandinavian, Danish",NA,N,N,N,4,153,4.5,4.5,4,4.5,NA
g285705-d3439395,Hotel Inger Restaurant,Denmark,Skagen,NA,#22 of 53 Restaurants in Skagen,Mid-range,€€-€€€,NA,NA,NA,N,N,N,4.5,13,NA,NA,NA,NA,NA
g285705-d3443530,Skagen Bryghus Restaurant,Denmark,Skagen,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015",#4 of 53 Restaurants in Skagen,"Mid-range, Bar, European, Scandinavian",€€-€€€,NA,"Bar, European, Scandinavian, Danish",NA,N,N,N,4,401,4,4,4,4,NA
g285705-d3444946,Restaurant Holger,Denmark,Skagen,NA,#17 of 53 Restaurants in Skagen,"Mid-range, French, European, Scandinavian",€€-€€€,NA,"Danish, French, European, Scandinavian",Vegetarian Friendly,Y,N,N,4,51,4,4.5,4,NA,NA
g285705-d3446628,Restaurant Skagen Strand,Denmark,Skagen,NA,#26 of 53 Restaurants in Skagen,Mid-range,€€-€€€,NA,NA,NA,N,N,N,4,39,3.5,3.5,3.5,NA,NA
g285705-d3747179,Green's Pub & Cafe,Denmark,Skagen,Certificate of Excellence 2019,#16 of 53 Restaurants in Skagen,"Mid-range, Bar, European, Pub",€€-€€€,NA,"Bar, European, Pub, Danish",Vegetarian Friendly,Y,N,N,3.5,187,4,4,3.5,3.5,NA
g285705-d4064895,Ruth's Gourmet,Denmark,Skagen,NA,#14 of 53 Restaurants in Skagen,"Fine Dining, French, European, Scandinavian",€€€€,NA,"European, French, Scandinavian, Danish",NA,N,N,N,4.5,62,5,4.5,4,4,NA
g285705-d4132502,Jollehuset,Denmark,Skagen,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016",#11 of 53 Restaurants in Skagen,"Mid-range, Seafood, European, Scandinavian",€€-€€€,€10-€24,"European, Scandinavian, Seafood, Danish",NA,N,N,N,4,172,4,4.5,4,4.5,NA
g285705-d4243444,Jorgens Spisehus,Denmark,Skagen,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017",#6 of 53 Restaurants in Skagen,"Cheap Eats, Seafood, European, Scandinavian",€,NA,"Seafood, European, Scandinavian, Danish",NA,N,N,N,4,209,4,3.5,4,3.5,NA
g285705-d4734591,Ristorante Firenze,Denmark,Skagen,NA,#40 of 53 Restaurants in Skagen,"Mid-range, Italian, Pizza, European",€€-€€€,NA,"Italian, Pizza, European",Vegetarian Friendly,Y,N,N,3,185,3.5,3,3.5,3.5,NA
g285705-d5207355,Havnens Grill og Takeaway,Denmark,Skagen,NA,#29 of 53 Restaurants in Skagen,Cheap Eats,€,NA,NA,NA,N,N,N,4,32,4,4,4,NA,NA
g285705-d6962726,Krages Bageri Og Cafe,Denmark,Skagen,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017",#1 of 1 Bakery in Skagen,"Mid-range, Bakeries, Cafe, Danish",€€-€€€,€8-€83,"Cafe, Danish",Vegetarian Friendly,Y,N,N,4,113,4,4.5,4,NA,NA
g285705-d7349359,Det Lille Kaffehus,Denmark,Skagen,NA,#30 of 53 Restaurants in Skagen,NA,NA,NA,NA,NA,N,N,N,4.5,13,NA,4.5,NA,NA,NA
g285705-d781935,Pakhuset,Denmark,Skagen,"Certificate of Excellence 2018, Certificate of Excellence 2017",#8 of 53 Restaurants in Skagen,"Mid-range, Seafood, European, Scandinavian",€€-€€€,NA,"Seafood, European, Scandinavian, Danish","Vegetarian Friendly, Gluten Free Options",Y,N,Y,4,608,4,4,3.5,4,NA
g285705-d7900912,Iscafeen,Denmark,Skagen,"Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017",#2 of 2 Dessert Spots in Skagen,"Mid-range, Dessert, Cafe, Scandinavian",€€-€€€,NA,"Cafe, Scandinavian, Danish",NA,N,N,N,4,98,4,4,4,NA,NA
g285705-d8342422,Casa Blanca Skagen,Denmark,Skagen,NA,#53 of 53 Restaurants in Skagen,Cheap Eats,€,NA,NA,NA,N,N,N,2,44,1.5,2.5,2,NA,NA
g285705-d8372415,Cafe & Restaurant Kokkenes,Denmark,Skagen,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017",#2 of 53 Restaurants in Skagen,"Mid-range, Steakhouse, Cafe, Seafood",€€-€€€,€3-€134,"Steakhouse, Cafe, Seafood, Scandinavian, Danish","Gluten Free Options, Vegetarian Friendly",Y,N,Y,4.5,472,4.5,4.5,4.5,NA,"fish, fixed menu, strawberry cake, three courses, main course"
g285705-d8428535,Wittco Fisk & Skaldyr,Denmark,Skagen,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2018",#12 of 53 Restaurants in Skagen,"Mid-range, Seafood, European, Scandinavian",€€-€€€,NA,"Seafood, Scandinavian, Danish, European",NA,N,N,N,4,124,4,4,4,NA,NA
g285705-d8488920,ISmageren,Denmark,Skagen,NA,#25 of 53 Restaurants in Skagen,Cafe,NA,NA,Cafe,NA,N,N,N,4,20,NA,NA,NA,NA,NA
g285705-d8747977,Restaurant og Pizzeria La Familia,Denmark,Skagen,NA,#21 of 53 Restaurants in Skagen,"Mid-range, Italian, Vegetarian Friendly, Vegan Options",€€-€€€,€9-€36,Italian,"Vegetarian Friendly, Vegan Options",Y,Y,N,3.5,201,4,3.5,4,NA,NA
g3136949-d13347184,VesterOEL,Denmark,Vestero Havn,"Travellers' Choice, Certificate of Excellence 2020",#1 of 2 Restaurants in Vestero Havn,"Fine Dining, Seafood, European, Danish",€€€€,€54-€245,"European, Danish, Seafood",NA,N,N,N,5,57,5,5,5,NA,NA
g3136949-d21120879,Madbaren Laeso,Denmark,Vestero Havn,NA,#2 of 2 Restaurants in Vestero Havn,"European, Danish",NA,NA,"European, Danish",NA,N,N,N,5,13,NA,NA,NA,NA,NA
g315774-d10052118,Sct Peder Butik & Café,Denmark,Ribe,NA,#16 of 29 Restaurants in Ribe,"Mid-range, European, Danish",€€-€€€,€7-€15,"European, Danish",NA,N,N,N,4,5,NA,NA,NA,NA,NA
g315774-d10216172,Cafe Kærlig,Denmark,Ribe,NA,#9 of 29 Restaurants in Ribe,"Mid-range, Cafe, Vegetarian Friendly, Vegan Options",€€-€€€,€7-€23,Cafe,"Vegan Options, Gluten Free Options, Vegetarian Friendly",Y,Y,Y,4.5,45,4.5,4.5,4,NA,"cakes, burger, vegetarian vegan, ate here, fresh veggies"
g315774-d1128480,KOLVIG By Skovmose,Denmark,Ribe,"Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015, Certificate of Excellence 2014",#10 of 29 Restaurants in Ribe,"Fine Dining, European, Scandinavian, Danish",€€€€,€12-€32,"Scandinavian, Danish, European","Vegetarian Friendly, Gluten Free Options",Y,N,Y,4,58,4,3.5,3.5,NA,NA
g315774-d1130391,Vaegterkaelderen,Denmark,Ribe,NA,#18 of 29 Restaurants in Ribe,"Mid-range, International, European, Danish",€€-€€€,€50-€100,"European, Danish, International",NA,N,N,N,3,69,2.5,3,2.5,NA,NA
g315774-d11746967,Temper Chokolade,Denmark,Ribe,Certificate of Excellence 2019,#2 of 2 Coffee & Tea in Ribe,"Cheap Eats, Dessert, Cafe, Contemporary",€,NA,"Cafe, Contemporary, Danish",NA,N,N,N,4.5,58,4.5,4.5,4.5,NA,NA
g315774-d12418777,Hviding Pizzeria og Restaurant,Denmark,Ribe,NA,#14 of 29 Restaurants in Ribe,"Mid-range, Italian, Pizza, Asian",€€-€€€,€4-€21,"Pizza, Asian, Danish, Italian",NA,N,N,N,4,6,NA,NA,NA,NA,NA
g315774-d12711241,Oeko Pizza,Denmark,Ribe,NA,#19 of 29 Restaurants in Ribe,"Italian, Lebanese, Mediterranean, Spanish",NA,NA,"Italian, Lebanese, Mediterranean, Spanish",NA,N,N,N,3.5,8,NA,NA,NA,NA,NA
g315774-d12856855,Mama mia pizza- og steakhouse,Denmark,Ribe,NA,#15 of 29 Restaurants in Ribe,"Mid-range, Steakhouse",€€-€€€,NA,Steakhouse,NA,N,N,N,4,13,NA,NA,NA,NA,NA
g315774-d12912946,Torvets Isbar & Bøffen,Denmark,Ribe,NA,#22 of 29 Restaurants in Ribe,"Fast food, Barbecue, European, Danish",NA,NA,"Fast food, Barbecue, European, Danish",NA,N,N,N,3,7,NA,NA,NA,NA,NA
g315774-d13794723,Crowd Restaurant,Denmark,Ribe,NA,#26 of 29 Restaurants in Ribe,"Cheap Eats, Italian, American",€,€4-€12,"Italian, American",NA,N,N,N,3,5,NA,NA,NA,NA,NA
g315774-d14933811,GreenLiving,Denmark,Ribe,NA,NA,"Mid-range, European, Danish",€€-€€€,€7-€14,"European, Danish",NA,N,N,N,NA,0,NA,NA,NA,NA,NA
g315774-d16662311,Skovgrillen,Denmark,Ribe,NA,#29 of 29 Restaurants in Ribe,Cheap Eats,€,NA,NA,NA,N,N,N,2.5,9,NA,NA,NA,NA,NA
g315774-d17609232,Terpager & Co,Denmark,Ribe,NA,NA,"Mid-range, European, Healthy, Scandinavian",€€-€€€,€3-€15,"European, Scandinavian, Healthy",NA,N,N,N,NA,NA,5,5,4.5,NA,NA
g315774-d17794235,Pizza Express,Denmark,Ribe,NA,#24 of 29 Restaurants in Ribe,"Mid-range, Italian",€€-€€€,NA,Italian,NA,N,N,N,3,13,NA,NA,NA,NA,NA
g315774-d20934168,Den gamle arrest,Denmark,Ribe,NA,#23 of 29 Restaurants in Ribe,"Fine Dining, European, Danish",€€€€,€54-€208,"European, Danish",NA,N,N,N,3,5,NA,NA,NA,NA,NA
g315774-d21361799,Alabama,Denmark,Ribe,NA,NA,NA,NA,NA,NA,NA,N,N,N,NA,0,NA,NA,NA,NA,NA
g315774-d2436547,Mandoe Kro,Denmark,Ribe,NA,#13 of 29 Restaurants in Ribe,"Mid-range, European, Danish",€€-€€€,NA,"European, Danish",NA,N,N,N,3.5,42,4,4,4,4,NA
g315774-d2660863,Sælhunden,Denmark,Ribe,"Travellers' Choice, Certificate of Excellence 2020, Certificate of Excellence 2019, Certificate of Excellence 2018, Certificate of Excellence 2017, Certificate of Excellence 2016, Certificate of Excellence 2015, Certificate of Excellence 2014",#1 of 29 Restaurants in Ribe,"Mid-range, Seafood, European, Scandinavian",€€-€€€,NA,"Seafood, European, Scandinavian, Danish",NA,N,N,N,4.5,540,4.5,4.5,4,4.5,NA
g315774-d2686323,Vigneto Ristorante,Denmark,Ribe,NA,#21 of 29 Restaurants in Ribe,Italian,NA,NA,Italian,NA,N,N,N,3.5,4,NA,NA,NA,NA,NA
g315774-d3427199,Restaurant Dagmar,Denmark,Ribe,NA,#12 of 29 Restaurants in Ribe,"Mid-range, European, Danish",€€-€€€,NA,"European, Danish",NA,N,N,N,3.5,127,4,3.5,3.5,4,NA
g315774-d3434489,Weis Stue Restaurant,Denmark,Ribe,"Certificate of Excellence 2019, Certificate of Excellence 2016, Certificate of Excellence 2015",#3 of 29 Restaurants in Ribe,"Mid-range, European, Scandinavian, Danish",€€-€€€,NA,"European, Scandinavian, Danish",NA,N,N,N,4,365,4,4,4,4.5,NA
g315774-d3434501,Burger King,Denmark,Ribe,NA,#28 of 29 Restaurants in Ribe,Cheap Eats,€,NA,NA,NA,N,N,N,2.5,22,2.5,2.5,2.5,NA,NA
g315774-d3435014,Postgaarden,Denmark,Ribe,NA,#8 of 29 Restaurants in Ribe,"Mid-range, Bar, Cafe, European",€€-€€€,NA,"Cafe, Bar, European, Pub, Scandinavian, Danish",Vegan Options,N,Y,N,3.5,85,3.5,3.5,3.5,NA,NA
g315774-d3435039,Restaurant Mongolian Barbeque,Denmark,Ribe,NA,#11 of 29 Restaurants in Ribe,"Mid-range, Chinese, Barbecue, Asian",€€-€€€,NA,"Mongolian, Chinese, Barbecue, Asian",Vegetarian Friendly,Y,N,N,4,49,4,3.5,4,NA,NA
g315774-d3443118,Restaurant Backhaus,Denmark,Ribe,"Certificate of Excellence 2019, Certificate of Excellence 2018",#6 of 29 Restaurants in Ribe,"Mid-range, European, Scandinavian, Danish",€€-€€€,NA,"European, Scandinavian, Danish",NA,N,N,N,4,152,4,4,4,4,NA
g315774-d3445161,Peking House,Denmark,Ribe,NA,#7 of 29 Restaurants in Ribe,"Mid-range, Chinese, Asian",€€-€€€,€7-€29,"Chinese, Asian",NA,N,N,N,4,72,4.5,4.5,4,4,NA
